model = proj_rotz_exp1_asym
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    date    julian_date         n                 a0                 xo                 yo                 xz                 yz                  v                  s                  d                  j                phi
     [/]            [/]       [/]              [rad]               [px]               [px]               [px]               [px]           [rad/px]              [rad]             [1/px]                [/]              [rad]
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 
20191203      2458820.0    14235.     -2.717655E-002      5.508325E+002      6.226362E+002      5.664258E+002      6.067638E+002      2.922125E-003      2.922182E-003      9.090994E-003      1.630558E-003      1.409953E+000
20191204      2458821.0     5010.     -2.729443E-002      5.510097E+002      6.225635E+002      5.665824E+002      6.067385E+002      2.909592E-003      4.121946E-003      8.311937E-003      1.611656E-003      1.499232E+000
20191205      2458822.0      388.     -2.974984E-002      5.553246E+002      6.165905E+002      5.663355E+002      6.071847E+002      2.924681E-003      2.882869E-003      9.098474E-003      5.421523E-004      4.263524E+000
20191206      2458823.0      367.     -2.759312E-002      5.616363E+002      6.099343E+002      5.652280E+002      6.071875E+002      2.806741E-003      2.077099E-002      5.162791E-003      3.422191E-003      2.144670E+000
20191207      2458824.0     1909.     -2.717977E-002      5.512253E+002      6.220804E+002      5.663223E+002      6.065218E+002      2.900409E-003      5.001419E-003      7.897157E-003      1.286833E-003      1.288664E+000
20191209      2458826.0     6993.     -2.703229E-002      5.508328E+002      6.225892E+002      5.663113E+002      6.064743E+002      2.919068E-003      3.201114E-003      8.877235E-003      1.583648E-003      1.530766E+000
20191210      2458827.0     5415.     -2.719285E-002      5.511948E+002      6.222295E+002      5.663515E+002      6.065776E+002      2.908061E-003      4.214878E-003      8.265899E-003      1.393300E-003      1.396009E+000
20191213      2458830.0     1741.     -3.065346E-002      5.586573E+002      6.136745E+002      5.660188E+002      6.065290E+002      2.891731E-003      5.458420E-003      7.784879E-003      3.154683E-003      3.486461E+000
20191214      2458831.0     7321.     -2.655173E-002      5.511093E+002      6.226093E+002      5.660496E+002      6.062598E+002      2.918368E-003      3.231370E-003      8.865081E-003      1.587036E-003      1.474133E+000
20191217      2458834.0      381.     -3.591366E-002      5.616722E+002      6.112621E+002      5.612950E+002      6.116746E+002      2.908036E-003      2.626822E-003      9.925606E-003      3.275230E-004      4.143722E+000
20191219      2458836.0      609.     -2.434154E-002      5.592492E+002      6.146501E+002      5.661229E+002      6.065551E+002      2.882914E-003      7.099256E-003      7.187868E-003      1.453745E-003      3.139640E+000
20191220      2458837.0     1939.     -3.443087E-002      5.658907E+002      6.100842E+002      5.655276E+002      6.092014E+002      2.897443E-003      2.360903E-003      9.399090E-003      2.604543E-003      3.773917E+000
20191221      2458838.0     5738.     -2.873852E-002      5.576166E+002      6.159584E+002      5.653192E+002      6.065660E+002      2.902243E-003      4.726159E-003      8.048517E-003      1.414747E-003      2.677027E+000
20191222      2458839.0    15871.     -2.760991E-002      5.507468E+002      6.227260E+002      5.660383E+002      6.063624E+002      2.921049E-003      3.004300E-003      9.029233E-003      1.633863E-003      1.432817E+000
20191223      2458840.0    20807.     -2.770178E-002      5.507200E+002      6.227781E+002      5.660851E+002      6.063956E+002      2.921683E-003      2.955911E-003      9.065877E-003      1.718714E-003      1.476986E+000
20191224      2458841.0    21555.     -2.780518E-002      5.508801E+002      6.226453E+002      5.659102E+002      6.062870E+002      2.923054E-003      2.814824E-003      9.182412E-003      1.729649E-003      1.462796E+000
20191225      2458842.0    21382.     -2.806058E-002      5.507784E+002      6.226802E+002      5.662147E+002      6.064492E+002      2.921229E-003      2.987786E-003      9.043373E-003      1.674315E-003      1.460533E+000
20191226      2458843.0    18853.     -2.808054E-002      5.508578E+002      6.226588E+002      5.662153E+002      6.064634E+002      2.919906E-003      3.116919E-003      8.946175E-003      1.679437E-003      1.440083E+000
20191227      2458844.0    22251.     -2.813378E-002      5.508935E+002      6.226309E+002      5.663218E+002      6.065476E+002      2.922537E-003      2.865562E-003      9.141687E-003      1.653520E-003      1.436009E+000
20191228      2458845.0     4106.     -2.831626E-002      5.515988E+002      6.219265E+002      5.660732E+002      6.069156E+002      2.928338E-003      2.502655E-003      9.419242E-003      2.049847E-003      1.167833E+000
20191229      2458846.0     3983.     -2.962806E-002      5.555715E+002      6.197468E+002      5.661967E+002      6.074069E+002      2.902400E-003      5.377718E-003      7.705303E-003      1.526298E-003      1.601536E-001
20191230      2458847.0     5437.     -2.869727E-002      5.515296E+002      6.223512E+002      5.662053E+002      6.066686E+002      2.910358E-003      3.873192E-003      8.485876E-003      1.617634E-003      1.228976E+000
20191231      2458848.0     9532.     -2.801151E-002      5.506783E+002      6.228076E+002      5.661964E+002      6.063804E+002      2.917278E-003      3.332326E-003      8.797677E-003      1.789741E-003      1.454241E+000
