model = proj_rotz_exp1_asym
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    date    julian_date         n                 a0                 xo                 yo                 xz                 yz                  v                  s                  d                  j                phi
     [/]            [/]       [/]              [rad]               [px]               [px]               [px]               [px]           [rad/px]              [rad]             [1/px]                [/]              [rad]
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 
20180700      2458299.0     1355.     -1.015780E-001      5.194743E+002      6.125834E+002      5.147686E+002      6.173919E+002      2.930692E-003      2.919836E-003      9.127260E-003      9.199243E-004      3.737778E+000
20180701      2458300.0       41.     -1.008288E-001      5.184932E+002      6.154620E+002      5.149850E+002      6.173295E+002      2.862217E-003      1.668504E-002      5.063324E-003      1.302226E-003      4.395973E+000
20180705      2458304.0     7493.     -1.020346E-001      5.193984E+002      6.125173E+002      5.148431E+002      6.168784E+002      2.935457E-003      2.541523E-003      9.452652E-003      9.074205E-004      3.694062E+000
20180706      2458305.0     7534.     -1.018555E-001      5.194335E+002      6.124960E+002      5.148504E+002      6.171526E+002      2.933077E-003      2.705468E-003      9.312025E-003      9.344905E-004      3.825790E+000
20180707      2458306.0     8755.     -1.017715E-001      5.193865E+002      6.126295E+002      5.148987E+002      6.172153E+002      2.933286E-003      2.691333E-003      9.323346E-003      1.008396E-003      3.731170E+000
20180708      2458307.0     7521.     -1.016888E-001      5.193928E+002      6.125204E+002      5.148931E+002      6.172149E+002      2.933482E-003      2.681855E-003      9.327560E-003      9.732734E-004      3.750365E+000
20180709      2458308.0     1182.     -1.016433E-001      5.194874E+002      6.125128E+002      5.148738E+002      6.173073E+002      2.928769E-003      3.162902E-003      8.920467E-003      7.579526E-004      3.691588E+000
20180710      2458309.0      156.     -1.013536E-001      5.187486E+002      6.134344E+002      5.150275E+002      6.170698E+002      2.931455E-003      2.931632E-003      9.100009E-003      1.417248E-003      3.862829E+000
20180713      2458312.0     3717.     -1.021122E-001      5.194028E+002      6.124747E+002      5.148231E+002      6.168507E+002      2.931620E-003      2.824315E-003      9.216251E-003      8.203653E-004      3.763195E+000
20180714      2458313.0     1843.     -1.021519E-001      5.192338E+002      6.126081E+002      5.148984E+002      6.166838E+002      2.931340E-003      2.853485E-003      9.188242E-003      1.257281E-003      3.862146E+000
20180715      2458314.0      585.     -1.017915E-001      5.190381E+002      6.124919E+002      5.148970E+002      6.168448E+002      2.919327E-003      3.831095E-003      8.539745E-003      1.178859E-003      4.002162E+000
20180716      2458315.0     3288.     -1.020028E-001      5.193881E+002      6.125018E+002      5.147397E+002      6.165753E+002      2.933377E-003      2.709625E-003      9.303703E-003      1.019247E-003      3.759617E+000
20180717      2458316.0     7908.     -1.019141E-001      5.193369E+002      6.125580E+002      5.147624E+002      6.169408E+002      2.932600E-003      2.777896E-003      9.240847E-003      9.612208E-004      3.832888E+000
20180718      2458317.0     8356.     -1.017584E-001      5.194152E+002      6.126366E+002      5.147415E+002      6.171290E+002      2.933593E-003      2.653401E-003      9.359078E-003      9.145264E-004      3.648392E+000
20180719      2458318.0     6160.     -1.017384E-001      5.194031E+002      6.126074E+002      5.147736E+002      6.171553E+002      2.931595E-003      2.854526E-003      9.177847E-003      8.697310E-004      3.739879E+000
20180723      2458322.0     1750.     -1.015365E-001      5.192841E+002      6.126191E+002      5.146631E+002      6.168709E+002      2.930921E-003      2.892799E-003      9.140379E-003      9.618186E-004      3.845228E+000
20180724      2458323.0     1478.     -1.015574E-001      5.192828E+002      6.126270E+002      5.146617E+002      6.169010E+002      2.935336E-003      2.544348E-003      9.446623E-003      9.470553E-004      3.733669E+000
20180727      2458326.0     1150.     -1.016775E-001      5.192906E+002      6.124581E+002      5.146268E+002      6.169239E+002      2.917689E-003      4.266176E-003      8.229625E-003      1.035025E-003      3.854558E+000
20180728      2458327.0     1330.     -1.017517E-001      5.193569E+002      6.124580E+002      5.146187E+002      6.166957E+002      2.929094E-003      3.093148E-003      8.985445E-003      7.769268E-004      3.859175E+000
20180729      2458328.0     4413.     -1.017038E-001      5.193603E+002      6.124659E+002      5.145963E+002      6.169000E+002      2.932184E-003      2.775903E-003      9.241916E-003      9.661271E-004      3.963569E+000
20180730      2458329.0     1780.     -1.016887E-001      5.193910E+002      6.124603E+002      5.145699E+002      6.169653E+002      2.933097E-003      2.663748E-003      9.343643E-003      9.161429E-004      3.855001E+000
20180731      2458330.0     3292.     -1.014676E-001      5.193082E+002      6.125797E+002      5.145892E+002      6.171665E+002      2.931796E-003      2.818204E-003      9.205546E-003      8.449166E-004      3.884924E+000
