model = proj_rotz_exp1_asym
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    date    julian_date         n                 a0                 xo                 yo                 xz                 yz                  v                  s                  d                  j                phi
     [/]            [/]       [/]              [rad]               [px]               [px]               [px]               [px]           [rad/px]              [rad]             [1/px]                [/]              [rad]
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 
20181201      2458453.0      919.      4.295759E-002      4.956798E+002      6.614597E+002      4.952250E+002      6.625479E+002      2.849968E-003      1.083058E-002      6.219197E-003      2.709735E-003      1.110367E+000
20181202      2458454.0     9551.      3.953206E-002      4.843313E+002      6.605165E+002      4.947227E+002      6.625007E+002      2.909194E-003      3.021113E-003      8.958865E-003      3.645961E-004      2.368330E+000
20181203      2458455.0     8170.      3.943506E-002      4.838189E+002      6.604160E+002      4.947650E+002      6.625152E+002      2.913533E-003      2.658292E-003      9.238518E-003      3.620830E-004      2.535727E+000
20181204      2458456.0    10359.      3.948827E-002      4.839644E+002      6.604133E+002      4.947692E+002      6.625111E+002      2.912818E-003      2.706472E-003      9.200532E-003      4.042943E-004      2.458739E+000
20181206      2458458.0     2187.      3.948544E-002      4.838990E+002      6.605217E+002      4.947462E+002      6.624366E+002      2.907514E-003      3.202882E-003      8.804072E-003      4.864750E-004      2.753034E+000
20181207      2458459.0     5332.      3.953537E-002      4.840579E+002      6.604338E+002      4.947532E+002      6.625142E+002      2.909417E-003      3.003606E-003      8.970371E-003      3.032660E-004      2.608006E+000
20181208      2458460.0     9975.      3.946649E-002      4.838192E+002      6.603749E+002      4.947614E+002      6.625165E+002      2.912167E-003      2.755886E-003      9.160507E-003      3.601338E-004      2.503618E+000
20181209      2458461.0     9210.      3.944868E-002      4.837728E+002      6.604490E+002      4.947799E+002      6.624761E+002      2.910633E-003      2.907908E-003      9.033765E-003      4.432517E-004      2.598873E+000
20181210      2458462.0     9728.      3.951659E-002      4.838432E+002      6.604286E+002      4.947165E+002      6.624866E+002      2.911316E-003      2.832044E-003      9.101177E-003      3.957781E-004      2.434416E+000
20181211      2458463.0     8651.      3.953929E-002      4.841945E+002      6.605044E+002      4.946685E+002      6.624369E+002      2.909663E-003      2.991684E-003      8.972807E-003      4.701526E-004      2.467220E+000
20181213      2458465.0      430.      3.995760E-002      4.858543E+002      6.615971E+002      4.945654E+002      6.624416E+002      2.913306E-003      2.519142E-003      9.454171E-003      6.949065E-004      1.580330E+000
