model = proj_rotz_exp1_asym
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    date    julian_date         n               s_a0               s_xo               s_yo               s_xz               s_yz                s_v                s_s                s_d                s_j              s_phi
     [/]            [/]       [/]              [rad]               [px]               [px]               [px]               [px]           [rad/px]              [rad]             [1/px]                [/]              [rad]
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 
20181101      2458423.0     3273.      4.451737E-005      1.026585E-001      1.286530E-001      3.525297E-002      4.463629E-002      5.371048E-007      6.845140E-006      8.582525E-006      3.881948E-005      4.288667E-002
20181102      2458424.0      667.      1.526443E-004      3.008074E-001      3.548636E-001      1.406890E-001      1.657758E-001      1.618547E-006      1.521794E-005      2.224587E-005      7.731625E-005      1.687089E-001
20181103      2458425.0      142.      6.007901E-004      8.201221E-001      9.579772E-001      3.550971E-001      4.219212E-001      5.741724E-006      4.953778E-004      4.169271E-005      1.306187E-004      2.016552E-001
20181104      2458426.0     2041.      2.427810E-004      4.161612E-001      4.719377E-001      1.478284E-001      1.611258E-001      2.190337E-006      3.251186E-005      3.297750E-005      1.434555E-004      2.101163E-001
20181105      2458427.0     3470.      5.507500E-005      1.173099E-001      1.309808E-001      4.279890E-002      4.867315E-002      6.313188E-007      5.554514E-006      8.840740E-006      3.850882E-005      5.599783E-002
20181106      2458428.0     1003.      7.018621E-005      1.781044E-001      2.173302E-001      6.093809E-002      7.286908E-002      8.559809E-007      1.100322E-005      1.458124E-005      4.846613E-005      1.043444E-001
20181107      2458429.0    14343.      1.712099E-005      4.146699E-002      4.799718E-002      1.512807E-002      1.820376E-002      2.150433E-007      2.066850E-006      3.292714E-006      1.339181E-005      1.284822E-002
20181108      2458430.0    21871.      1.339293E-005      3.169240E-002      3.684629E-002      1.194078E-002      1.419742E-002      1.672456E-007      1.386524E-006      2.464243E-006      1.124244E-005      1.485198E-002
20181109      2458431.0    20877.      1.491311E-005      3.491950E-002      4.069703E-002      1.373148E-002      1.608902E-002      1.842910E-007      1.527813E-006      2.685055E-006      1.136133E-005      2.022773E-002
20181110      2458432.0     7957.      2.775135E-005      6.168320E-002      7.154925E-002      2.534715E-002      3.002139E-002      3.405946E-007      2.488564E-006      4.706510E-006      2.107437E-005      2.568587E-002
20181111      2458433.0    19486.      1.528004E-005      3.542423E-002      4.087150E-002      1.361890E-002      1.632102E-002      1.894433E-007      1.517296E-006      2.683996E-006      1.246805E-005      1.466692E-002
20181112      2458434.0    17227.      1.632612E-005      3.889820E-002      4.557150E-002      1.457561E-002      1.724594E-002      2.010642E-007      1.854752E-006      3.083738E-006      1.245732E-005      1.975391E-002
20181113      2458435.0     5478.      3.393682E-005      8.475792E-002      1.019754E-001      2.756898E-002      3.239352E-002      4.139252E-007      5.479789E-006      7.389443E-006      2.463784E-005      4.758837E-002
20181114      2458436.0     4077.      2.447685E-004      3.219455E-001      3.195910E-001      1.275222E-001      1.376380E-001      1.836126E-006      4.030625E-005      2.830020E-005      2.029967E-004      2.113821E-001
20181115      2458437.0     1828.      9.062047E-005      1.927236E-001      2.160416E-001      6.732459E-002      8.243263E-002      1.073303E-006      1.350072E-005      1.530594E-005      6.675634E-005      5.081628E-002
20181116      2458438.0     1088.      1.182861E-004      2.672243E-001      3.428647E-001      8.621936E-002      1.043987E-001      1.299581E-006      1.700447E-005      2.289197E-005      8.490394E-005      1.073163E-001
20181117      2458439.0     1755.      6.878737E-005      1.521712E-001      1.860922E-001      6.438788E-002      7.792649E-002      8.448000E-007      8.453414E-006      1.094367E-005      3.727660E-005      7.604780E-002
20181118      2458440.0     3151.      3.499874E-005      8.795919E-002      1.044382E-001      2.813279E-002      3.395482E-002      4.388524E-007      4.728844E-006      7.416731E-006      2.911576E-005      4.275955E-002
20181120      2458442.0       85.      3.275598E-004      7.496394E-001      8.661186E-001      2.741224E-001      3.484308E-001      4.396588E-006      1.289154E-004      7.195761E-005      8.510866E-005      1.627267E-001
20181121      2458443.0       39.      6.254035E-004      1.183466E+000      1.335019E+000      8.735886E-001      6.622182E-001      7.354087E-006      5.122190E-005      5.661256E-005      8.658092E-005      1.144159E-001
20181122      2458444.0      252.      1.529584E-003      1.835562E+000      1.769189E+000      4.270009E-001      6.886711E-001      8.395329E-006      3.816707E-004      9.274322E-005      5.563883E-004      1.053136E-001
20181124      2458446.0      681.      9.114399E-005      2.123931E-001      2.630797E-001      9.366525E-002      1.109440E-001      1.172126E-006      1.087058E-005      1.506757E-005      6.267293E-005      7.249063E-002
20181125      2458447.0       46.      1.037333E-003      1.339197E+000      2.053658E+000      6.940857E-001      9.593907E-001      9.189820E-006      8.489921E-005      1.357123E-004      3.178659E-004      2.870571E-001
20181126      2458448.0     8446.      2.171592E-005      5.023245E-002      5.937734E-002      1.746989E-002      2.119895E-002      2.718999E-007      2.271798E-006      3.939376E-006      1.786071E-005      1.763223E-002
20181128      2458450.0    14460.      1.547186E-005      3.747138E-002      4.319355E-002      1.346396E-002      1.601418E-002      1.947793E-007      1.659236E-006      2.959667E-006      1.187081E-005      1.499137E-002
20181129      2458451.0     7186.      2.472905E-005      6.043144E-002      7.034010E-002      2.194256E-002      2.601104E-002      3.112129E-007      2.783820E-006      4.799948E-006      1.839198E-005      2.626023E-002
