model = proj_rotz_exp1_asym
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    date    julian_date         n               s_a0               s_xo               s_yo               s_xz               s_yz                s_v                s_s                s_d                s_j              s_phi
     [/]            [/]       [/]              [rad]               [px]               [px]               [px]               [px]           [rad/px]              [rad]             [1/px]                [/]              [rad]
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 
20180901      2458362.0       33.      4.344410E-004      9.757951E-001      1.226194E+000      4.145834E-001      4.391617E-001      6.208063E-006      1.607583E-004      8.276994E-005      2.172900E-004      1.127058E-001
20180902      2458363.0      925.      7.385559E-005      1.715098E-001      2.158649E-001      5.527725E-002      6.460156E-002      1.013144E-006      1.043805E-005      1.554496E-005      4.649578E-005      8.492181E-002
20180903      2458364.0     4539.      3.175242E-005      8.024898E-002      9.480649E-002      2.392324E-002      2.847511E-002      4.098864E-007      5.072521E-006      7.049648E-006      2.600052E-005      3.953798E-002
20180904      2458365.0    10684.      2.115366E-005      5.312005E-002      6.324284E-002      1.655380E-002      2.024742E-002      2.809089E-007      3.474586E-006      4.713009E-006      1.973140E-005      2.312128E-002
20180905      2458366.0     9121.      2.118456E-005      5.469504E-002      6.592604E-002      1.677373E-002      2.053913E-002      2.848729E-007      3.726732E-006      4.999679E-006      2.039726E-005      2.711667E-002
20180906      2458367.0     7312.      2.597013E-005      6.615182E-002      8.140976E-002      1.912508E-002      2.352956E-002      3.373010E-007      4.802564E-006      6.169222E-006      2.278451E-005      3.381136E-002
20180907      2458368.0     1048.      2.513357E-004      3.935031E-001      3.979765E-001      1.730123E-001      1.956103E-001      2.326934E-006      4.803928E-005      3.139888E-005      1.596471E-004      1.667346E-001
20180908      2458369.0    10534.      1.970467E-005      4.992725E-002      6.103284E-002      1.546527E-002      1.873604E-002      2.620245E-007      3.313211E-006      4.549508E-006      1.815658E-005      2.676107E-002
20180909      2458370.0     3603.      1.272489E-004      2.608478E-001      3.199676E-001      6.785490E-002      7.608937E-002      1.333883E-006      2.874886E-005      2.466472E-005      8.240773E-005      3.321756E-001
20180910      2458371.0    10666.      2.061843E-005      5.153918E-002      6.199823E-002      1.577885E-002      1.930987E-002      2.717314E-007      3.336158E-006      4.640521E-006      1.923951E-005      2.833962E-002
20180911      2458372.0     9617.      2.078862E-005      5.280218E-002      6.419925E-002      1.575018E-002      1.908213E-002      2.729575E-007      3.571179E-006      4.912236E-006      1.923164E-005      2.715851E-002
20180912      2458373.0     1962.      6.593119E-005      1.625139E-001      1.698104E-001      4.699910E-002      5.756094E-002      8.826440E-007      1.784989E-005      1.305795E-005      6.002856E-005      1.054745E-001
20180914      2458375.0     7392.      2.499934E-005      6.420817E-002      7.756465E-002      1.829894E-002      2.210612E-002      3.329489E-007      4.860389E-006      6.053975E-006      2.382916E-005      3.224979E-002
20180915      2458376.0     1649.      8.033785E-005      1.927017E-001      2.152982E-001      5.820056E-002      7.095215E-002      1.088199E-006      1.924301E-005      1.691162E-005      6.471278E-005      8.615388E-002
20180916      2458377.0     3801.      1.616129E-004      2.551624E-001      3.186819E-001      8.408346E-002      9.278332E-002      1.146137E-006      3.288801E-005      3.253411E-005      1.678898E-004      1.552444E-001
20180917      2458378.0     3572.      3.274574E-005      8.398163E-002      9.886719E-002      3.337947E-002      3.911333E-002      4.597311E-007      4.303859E-006      6.769483E-006      2.641660E-005      4.102875E-002
20180918      2458379.0     4370.      3.514408E-005      8.670711E-002      1.101597E-001      2.606536E-002      3.236223E-002      4.753994E-007      7.734000E-006      7.808032E-006      3.375254E-005      4.770853E-002
20180919      2458380.0     3545.      6.083019E-005      1.394803E-001      1.670075E-001      4.536964E-002      5.361006E-002      7.954729E-007      8.719602E-006      1.259693E-005      3.562939E-005      8.752476E-002
20180920      2458381.0     8276.      2.452192E-005      6.083405E-002      7.306147E-002      1.853883E-002      2.258505E-002      3.234575E-007      4.262958E-006      5.542914E-006      2.536511E-005      3.498462E-002
20180921      2458382.0     5908.      2.690509E-005      6.858770E-002      8.490870E-002      2.004384E-002      2.486444E-002      3.601430E-007      4.979648E-006      6.427261E-006      2.540729E-005      3.506900E-002
20180922      2458383.0     4755.      3.056867E-005      7.645862E-002      9.471920E-002      2.260919E-002      2.777456E-002      4.161451E-007      5.774717E-006      7.370103E-006      2.618797E-005      4.467741E-002
20180923      2458384.0     4583.      2.922026E-005      7.149989E-002      9.390590E-002      2.099495E-002      2.596778E-002      3.966268E-007      4.648135E-006      6.832846E-006      2.322905E-005      4.473870E-002
20180924      2458385.0     4443.      3.451689E-005      8.447141E-002      1.004024E-001      2.530569E-002      3.106227E-002      4.628215E-007      5.650043E-006      7.381903E-006      2.777857E-005      3.606660E-002
20180925      2458386.0     6366.      2.816451E-005      6.736856E-002      8.286169E-002      2.122460E-002      2.619752E-002      3.863802E-007      4.679780E-006      5.843940E-006      2.348434E-005      3.116233E-002
