model = proj_rotz_exp1_asym
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    date    julian_date         n                 a0                 xo                 yo                 xz                 yz                  v                  s                  d                  j                phi
     [/]            [/]       [/]              [rad]               [px]               [px]               [px]               [px]           [rad/px]              [rad]             [1/px]                [/]              [rad]
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 
20190500      2458603.0     2972.      2.441569E-001      4.803785E+002      6.779529E+002      4.804825E+002      6.897035E+002      2.891221E-003      3.112934E-003      8.792267E-003      6.784273E-004      5.015849E+000
20190501      2458604.0     4681.      2.442537E-001      4.802837E+002      6.778200E+002      4.805198E+002      6.898356E+002      2.886709E-003      3.584319E-003      8.461645E-003      8.306439E-004      5.192101E+000
20190506      2458609.0     8653.      2.440892E-001      4.804286E+002      6.779715E+002      4.804733E+002      6.896917E+002      2.889600E-003      3.267638E-003      8.683199E-003      7.795083E-004      5.185152E+000
20190509      2458612.0       71.      2.447889E-001      4.802590E+002      6.796236E+002      4.803964E+002      6.898240E+002      2.583828E-003      1.549361E-001      2.037007E-003      1.203737E-003      6.273170E+000
20190510      2458613.0       32.      2.451785E-001      4.808560E+002      6.830578E+002      4.803765E+002      6.892317E+002      2.867627E-003      5.848749E-003      7.539037E-003      3.314638E-003      2.793986E+000
20190513      2458616.0     2401.      2.442333E-001      4.801787E+002      6.783394E+002      4.805760E+002      6.897763E+002      2.886667E-003      3.620498E-003      8.428113E-003      1.021909E-003      5.076204E+000
20190514      2458617.0      512.      2.445330E-001      4.804651E+002      6.783886E+002      4.805070E+002      6.897126E+002      2.873641E-003      4.977132E-003      7.760250E-003      9.776506E-004      4.782890E+000
20190523      2458626.0     1644.      2.444970E-001      4.802896E+002      6.784147E+002      4.804911E+002      6.897878E+002      2.871301E-003      5.590064E-003      7.422451E-003      7.351687E-004      4.836233E+000
20190524      2458627.0      291.      2.446335E-001      4.806443E+002      6.790963E+002      4.804177E+002      6.897167E+002      2.870082E-003      5.663654E-003      7.388041E-003      4.015215E-004      4.050902E+000
20190531      2458634.0     2111.      2.446651E-001      4.803132E+002      6.780349E+002      4.805004E+002      6.897913E+002      2.887171E-003      3.499101E-003      8.527303E-003      7.560630E-004      5.154962E+000
